,site,generation,date,time,temp,dew_point,feels_like,temp_min,temp_max,humidity,wind_speed,rain_1h,snow_1h,clouds_all,weather_description,month,time_int
172,WEETWOOD_ALES,0.0,2021-02-03,04:00:00,7.07,6.32,4.09,6.27,8.09,95,4.63,0.0,0.0,75,broken clouds,2,4.0
173,WEETWOOD_ALES,0.0,2021-02-03,05:00:00,6.5,5.61,3.93,5.46,7.99,94,3.6,0.0,0.0,40,scattered clouds,2,5.0
174,WEETWOOD_ALES,0.0,2021-02-03,06:00:00,5.98,4.62,2.74,3.9,7.74,91,4.63,0.0,0.0,20,few clouds,2,6.0
175,WEETWOOD_ALES,0.0,2021-02-03,07:00:00,5.16,4.43,3.45,3.9,6.48,95,2.1,0.0,0.0,40,scattered clouds,2,7.0
176,WEETWOOD_ALES,0.403119918699187,2021-02-03,08:00:00,5.59,4.7,3.14,4.45,7.27,94,3.1,0.0,0.0,100,overcast clouds,2,8.0
177,WEETWOOD_ALES,1.036415094339622,2021-02-03,09:00:00,6.07,5.33,3.11,5.0,7.44,95,4.12,0.0,0.0,75,broken clouds,2,9.0
178,WEETWOOD_ALES,5.507403846153846,2021-02-03,10:00:00,6.6,5.7,3.76,5.86,7.68,94,4.12,0.0,0.0,100,overcast clouds,2,10.0
179,WEETWOOD_ALES,16.043844827586206,2021-02-03,11:00:00,7.75,6.53,5.45,6.97,8.79,92,3.6,0.0,0.0,75,broken clouds,2,11.0
180,WEETWOOD_ALES,0.0,2021-02-03,12:00:00,8.8,6.25,7.01,7.53,9.86,84,3.1,0.0,0.0,40,scattered clouds,2,12.0
181,WEETWOOD_ALES,16.43457627118644,2021-02-03,13:00:00,9.27,6.54,7.05,8.55,10.21,83,4.12,0.0,0.0,100,overcast clouds,2,13.0
182,WEETWOOD_ALES,13.980344827586208,2021-02-03,14:00:00,9.32,6.23,8.83,8.34,10.0,81,1.54,0.0,0.0,75,broken clouds,2,14.0
183,WEETWOOD_ALES,3.641192307692307,2021-02-03,15:00:00,8.83,5.57,6.07,7.44,9.6,80,5.14,0.57,0.0,75,light rain,2,15.0
184,WEETWOOD_ALES,1.952972727272727,2021-02-03,16:00:00,8.55,4.94,6.71,6.88,9.6,78,3.09,0.0,0.0,40,scattered clouds,2,16.0
185,WEETWOOD_ALES,0.026666666666666002,2021-02-03,17:00:00,7.33,4.29,5.99,6.68,8.33,81,2.1,0.0,0.0,20,few clouds,2,17.0
186,WEETWOOD_ALES,0.0,2021-02-03,18:00:00,6.39,3.72,4.11,5.05,7.22,83,3.1,0.0,0.0,40,scattered clouds,2,18.0
187,WEETWOOD_ALES,0.0,2021-02-03,19:00:00,4.93,2.79,2.76,3.57,6.4,86,2.57,0.0,0.0,20,few clouds,2,19.0
188,WEETWOOD_ALES,0.0,2021-02-03,20:00:00,5.14,3.32,2.98,3.34,6.33,88,2.6,0.0,0.0,75,broken clouds,2,20.0
189,WEETWOOD_ALES,0.0,2021-02-03,21:00:00,5.25,4.06,3.56,3.34,6.67,92,2.1,0.12,0.0,75,light rain,2,21.0
190,WEETWOOD_ALES,0.0,2021-02-03,22:00:00,5.23,4.19,1.8,3.89,6.11,93,4.63,0.47,0.0,100,moderate rain,2,22.0
191,WEETWOOD_ALES,0.0,2021-02-03,23:00:00,5.27,4.38,3.14,4.45,5.74,94,2.6,0.25,0.0,100,moderate rain,2,23.0
192,WEETWOOD_ALES,0.0,2021-02-04,00:00:00,4.86,4.13,3.1,4.06,5.74,95,2.1,0.25,0.0,75,light rain,2,0.0
193,WEETWOOD_ALES,0.0,2021-02-04,01:00:00,4.36,3.78,1.32,3.27,5.74,96,3.6,0.0,0.0,75,broken clouds,2,1.0
194,WEETWOOD_ALES,0.0,2021-02-04,02:00:00,4.1,3.81,0.68,3.27,4.97,98,4.12,0.0,0.0,75,broken clouds,2,2.0
195,WEETWOOD_ALES,0.0,2021-02-04,03:00:00,4.42,3.84,1.74,3.17,5.74,96,3.1,0.0,0.0,75,broken clouds,2,3.0
196,WEETWOOD_ALES,0.0,2021-02-04,04:00:00,4.82,4.24,2.6,3.9,6.16,96,2.6,0.0,0.0,75,broken clouds,2,4.0
197,WEETWOOD_ALES,0.0,2021-02-04,05:00:00,4.69,4.11,1.13,3.87,5.77,96,4.63,0.0,0.0,0,sky is clear,2,5.0
198,WEETWOOD_ALES,0.0,2021-02-04,06:00:00,4.8,4.07,1.54,4.13,5.74,95,4.12,0.0,0.0,0,sky is clear,2,6.0
199,WEETWOOD_ALES,0.0,2021-02-04,07:00:00,5.01,4.28,1.8,4.37,5.74,95,4.12,0.0,0.0,0,sky is clear,2,7.0
200,WEETWOOD_ALES,1.03459296947271,2021-02-04,08:00:00,4.69,3.96,1.13,3.81,6.16,95,4.63,0.0,0.0,40,scattered clouds,2,8.0
201,WEETWOOD_ALES,2.929791666666666,2021-02-04,09:00:00,4.8,4.07,0.37,4.19,5.77,95,6.69,0.0,0.0,20,few clouds,2,9.0
202,WEETWOOD_ALES,4.58479094076655,2021-02-04,10:00:00,5.54,4.5,1.7,4.6,6.74,93,5.7,0.0,0.0,0,sky is clear,2,10.0
203,WEETWOOD_ALES,9.958061101028434,2021-02-04,11:00:00,6.23,5.03,2.58,5.31,7.75,92,5.7,0.0,0.0,0,sky is clear,2,11.0
204,WEETWOOD_ALES,21.640225563909773,2021-02-04,12:00:00,7.42,5.73,4.08,6.33,8.86,89,5.7,0.0,0.0,0,sky is clear,2,12.0
205,WEETWOOD_ALES,11.605172413793102,2021-02-04,13:00:00,8.68,6.47,5.34,7.59,9.44,86,6.69,0.0,0.0,40,scattered clouds,2,13.0
206,WEETWOOD_ALES,4.434045454545455,2021-02-04,14:00:00,8.39,6.02,4.97,7.59,9.28,85,6.69,0.14,0.0,100,light rain,2,14.0
207,WEETWOOD_ALES,2.20241452991453,2021-02-04,15:00:00,7.58,5.72,4.28,6.64,9.17,88,5.7,0.0,0.0,75,broken clouds,2,15.0
208,WEETWOOD_ALES,1.383052830188679,2021-02-04,16:00:00,7.05,5.68,3.84,6.12,7.74,91,5.14,0.0,0.0,75,broken clouds,2,16.0
209,WEETWOOD_ALES,0.041428571428571,2021-02-04,17:00:00,6.72,5.67,3.67,6.12,7.22,93,4.6,0.36,0.0,100,light rain,2,17.0
210,WEETWOOD_ALES,0.0,2021-02-04,18:00:00,6.52,5.47,3.66,6.12,7.09,93,4.12,0.58,0.0,75,light rain,2,18.0
211,WEETWOOD_ALES,0.0,2021-02-04,19:00:00,6.52,5.47,3.95,6.06,6.95,93,3.6,0.52,0.0,75,light intensity drizzle,2,19.0
212,WEETWOOD_ALES,0.0,2021-02-04,20:00:00,6.36,5.62,3.21,5.86,6.74,95,4.63,0.47,0.0,100,light rain,2,20.0
213,WEETWOOD_ALES,0.0,2021-02-04,21:00:00,6.33,5.59,3.43,5.86,6.74,95,4.12,0.41,0.0,100,light rain,2,21.0
214,WEETWOOD_ALES,0.0,2021-02-04,22:00:00,6.31,5.72,4.01,5.8,6.74,96,3.1,0.0,0.0,100,mist,2,22.0
215,WEETWOOD_ALES,0.0,2021-02-04,23:00:00,6.33,5.74,4.82,5.8,6.95,96,2.1,0.0,0.0,100,mist,2,23.0
216,WEETWOOD_ALES,0.0,2021-02-05,00:00:00,6.32,5.73,4.38,5.6,6.95,96,2.6,0.25,0.0,100,light rain,2,0.0
217,WEETWOOD_ALES,0.0,2021-02-05,01:00:00,6.09,5.5,3.43,5.31,6.95,96,3.6,0.0,0.0,100,mist,2,1.0
218,WEETWOOD_ALES,0.0,2021-02-05,02:00:00,5.99,5.4,4.42,5.18,6.95,96,2.1,0.0,0.0,75,mist,2,2.0
219,WEETWOOD_ALES,0.0,2021-02-05,03:00:00,5.66,5.37,3.6,4.37,6.95,98,2.6,0.0,0.0,100,mist,2,3.0
220,WEETWOOD_ALES,0.0,2021-02-05,04:00:00,5.71,5.12,2.96,4.75,6.95,96,3.6,0.0,0.0,75,broken clouds,2,4.0
221,WEETWOOD_ALES,0.0,2021-02-05,05:00:00,5.23,5.09,3.09,4.44,6.67,99,2.6,0.0,0.0,100,fog,2,5.0
222,WEETWOOD_ALES,0.0,2021-02-05,06:00:00,4.71,4.57,2.08,3.79,6.67,99,3.1,0.0,0.0,100,fog,2,6.0
223,WEETWOOD_ALES,0.0,2021-02-05,07:00:00,3.98,3.69,1.21,3.14,6.4,98,3.1,0.0,0.0,75,fog,2,7.0
224,WEETWOOD_ALES,0.8907735042735041,2021-02-05,08:00:00,4.02,3.59,0.91,3.08,5.84,97,3.6,0.0,0.0,75,broken clouds,2,8.0
225,WEETWOOD_ALES,2.724353741496598,2021-02-05,09:00:00,4.63,4.34,1.65,3.71,6.16,98,3.6,0.0,0.0,75,broken clouds,2,9.0
226,WEETWOOD_ALES,15.482896551724139,2021-02-05,10:00:00,5.51,5.22,2.72,4.75,6.57,98,3.6,0.0,0.0,75,broken clouds,2,10.0
227,WEETWOOD_ALES,9.78779661016949,2021-02-05,11:00:00,6.45,5.86,3.87,5.77,7.51,96,3.6,0.0,0.0,20,few clouds,2,11.0
228,WEETWOOD_ALES,18.744590395480223,2021-02-05,12:00:00,6.92,5.87,3.68,6.42,8.09,93,5.14,0.0,0.0,75,broken clouds,2,12.0
229,WEETWOOD_ALES,18.814655172413794,2021-02-05,13:00:00,7.81,5.78,5.25,6.97,8.74,87,4.12,0.0,0.0,75,broken clouds,2,13.0
230,WEETWOOD_ALES,5.475135746606335,2021-02-05,14:00:00,7.83,5.8,5.04,7.27,8.58,87,4.63,0.0,0.0,75,light intensity shower rain,2,14.0
231,WEETWOOD_ALES,3.038974358974359,2021-02-05,15:00:00,7.88,5.69,5.61,7.44,8.75,86,3.6,0.0,0.0,75,broken clouds,2,15.0
232,WEETWOOD_ALES,0.5640000000000001,2021-02-05,16:00:00,7.68,5.66,5.36,6.97,8.23,87,3.6,0.11,0.0,20,light intensity shower rain,2,16.0
233,WEETWOOD_ALES,0.02,2021-02-05,17:00:00,7.37,5.35,4.71,6.33,8.06,87,4.12,0.0,0.0,100,light intensity shower rain,2,17.0
234,WEETWOOD_ALES,0.0,2021-02-05,18:00:00,6.89,5.68,3.41,5.91,7.74,92,5.7,0.31,0.0,75,light rain,2,18.0
235,WEETWOOD_ALES,0.0,2021-02-05,19:00:00,6.2,4.84,3.27,5.22,6.95,91,4.12,0.33,0.0,40,light rain,2,19.0
236,WEETWOOD_ALES,0.0,2021-02-05,20:00:00,5.98,5.09,3.98,5.17,6.74,94,2.6,0.27,0.0,100,moderate rain,2,20.0
237,WEETWOOD_ALES,0.0,2021-02-05,21:00:00,5.9,5.16,2.9,4.87,6.74,95,4.12,0.21,0.0,100,moderate rain,2,21.0
238,WEETWOOD_ALES,0.0,2021-02-05,22:00:00,5.87,5.28,3.16,4.87,6.74,96,3.6,0.14,0.0,100,light rain,2,22.0
239,WEETWOOD_ALES,0.0,2021-02-05,23:00:00,5.36,4.62,2.54,4.75,6.4,95,3.6,0.23,0.0,100,moderate rain,2,23.0
240,WEETWOOD_ALES,0.0,2021-02-06,00:00:00,5.03,4.74,2.85,4.19,6.4,98,2.6,0.47,0.0,75,moderate rain,2,0.0
241,WEETWOOD_ALES,0.0,2021-02-06,01:00:00,4.78,4.2,3.64,3.64,6.4,96,1.54,0.6,0.0,100,moderate rain,2,1.0
242,WEETWOOD_ALES,0.0,2021-02-06,02:00:00,4.61,4.03,4.61,3.64,5.84,96,1.03,0.65,0.0,100,light rain,2,2.0
243,WEETWOOD_ALES,0.0,2021-02-06,03:00:00,4.01,3.72,2.76,3.23,5.09,98,1.54,0.58,0.0,100,light rain,2,3.0
244,WEETWOOD_ALES,0.0,2021-02-06,04:00:00,3.55,3.41,1.09,2.27,5.09,99,2.6,0.39,0.0,75,light rain,2,4.0
245,WEETWOOD_ALES,0.0,2021-02-06,05:00:00,3.65,3.22,1.21,2.53,5.29,97,2.6,0.16,0.0,75,light rain,2,5.0
246,WEETWOOD_ALES,0.0,2021-02-06,06:00:00,3.49,3.35,2.22,2.27,4.73,99,1.5,0.0,0.0,20,few clouds,2,6.0
247,WEETWOOD_ALES,0.0,2021-02-06,07:00:00,3.35,3.21,0.86,2.27,4.73,99,2.6,0.1,0.0,75,light rain,2,7.0
248,WEETWOOD_ALES,0.74298119247699,2021-02-06,08:00:00,3.84,3.26,0.69,2.95,4.74,96,3.6,0.0,0.0,100,mist,2,8.0
249,WEETWOOD_ALES,5.224827586206897,2021-02-06,09:00:00,3.99,3.56,1.62,3.08,4.97,97,2.6,0.0,0.0,100,mist,2,9.0
250,WEETWOOD_ALES,4.593872889771599,2021-02-06,10:00:00,4.57,3.84,1.26,3.94,5.09,95,4.12,0.0,0.0,100,overcast clouds,2,10.0
251,WEETWOOD_ALES,10.689322033898305,2021-02-06,11:00:00,4.72,3.99,1.17,3.94,5.56,95,4.63,0.0,0.0,75,broken clouds,2,11.0
252,WEETWOOD_ALES,5.890701754385965,2021-02-06,12:00:00,5.33,4.14,1.23,4.49,6.67,92,6.2,0.0,0.0,100,overcast clouds,2,12.0
253,WEETWOOD_ALES,6.7003652834599645,2021-02-06,13:00:00,6.14,4.47,2.94,5.05,7.59,89,4.63,0.0,0.0,75,broken clouds,2,13.0
254,WEETWOOD_ALES,2.767142857142857,2021-02-06,14:00:00,5.9,4.07,1.43,4.69,7.03,88,7.72,0.0,0.0,100,overcast clouds,2,14.0
255,WEETWOOD_ALES,0.839122807017543,2021-02-06,15:00:00,4.79,3.45,-0.17,4.19,5.53,91,8.23,0.0,0.0,75,broken clouds,2,15.0
256,WEETWOOD_ALES,1.285357142857142,2021-02-06,16:00:00,4.74,3.4,0.29,4.1,5.46,91,6.7,0.12,0.0,100,light rain,2,16.0
257,WEETWOOD_ALES,0.0,2021-02-06,17:00:00,4.2,2.86,-0.2,3.34,5.0,91,6.2,0.23,0.0,75,light rain,2,17.0
258,WEETWOOD_ALES,0.0,2021-02-06,18:00:00,3.7,2.67,-0.84,3.08,4.41,93,6.2,0.62,0.0,75,light rain,2,18.0
259,WEETWOOD_ALES,0.0,2021-02-06,19:00:00,3.87,2.69,-1.37,3.01,4.74,92,8.23,0.0,0.0,75,moderate rain,2,19.0
260,WEETWOOD_ALES,0.0,2021-02-06,20:00:00,3.11,1.94,-2.18,2.53,3.89,92,7.72,0.0,0.0,75,moderate rain,2,20.0
261,WEETWOOD_ALES,0.0,2021-02-06,21:00:00,3.05,1.88,-1.88,2.73,3.34,92,6.7,1.18,0.0,40,moderate rain,2,21.0
262,WEETWOOD_ALES,0.0,2021-02-06,22:00:00,2.92,1.75,-0.76,2.47,3.33,92,4.1,0.1,0.0,75,light rain,2,22.0
263,WEETWOOD_ALES,0.0,2021-02-06,23:00:00,2.7,1.07,-2.9,1.91,3.33,89,8.23,0.0,0.0,75,broken clouds,2,23.0
264,WEETWOOD_ALES,0.0,2021-02-07,00:00:00,2.62,0.99,-2.82,1.91,3.33,89,7.72,0.0,0.0,0,sky is clear,2,0.0
265,WEETWOOD_ALES,0.0,2021-02-07,01:00:00,2.91,0.96,-2.44,1.97,3.75,87,7.72,0.0,0.0,75,broken clouds,2,1.0
266,WEETWOOD_ALES,0.0,2021-02-07,02:00:00,3.18,1.07,-1.5,2.23,3.75,86,6.2,0.0,0.0,100,overcast clouds,2,2.0
267,WEETWOOD_ALES,0.0,2021-02-07,03:00:00,2.97,1.18,-2.17,2.27,3.73,88,7.2,0.0,0.0,100,overcast clouds,2,3.0
268,WEETWOOD_ALES,0.0,2021-02-07,04:00:00,3.06,0.95,-2.25,2.23,3.74,86,7.72,0.0,0.0,100,overcast clouds,2,4.0
269,WEETWOOD_ALES,0.0,2021-02-07,05:00:00,2.61,0.83,-3.01,1.91,3.33,88,8.23,0.0,0.0,100,overcast clouds,2,5.0
270,WEETWOOD_ALES,0.0,2021-02-07,06:00:00,2.41,0.47,-3.09,1.61,2.95,87,7.72,0.0,0.0,100,overcast clouds,2,6.0
271,WEETWOOD_ALES,0.0,2021-02-07,07:00:00,2.13,-0.11,-4.3,1.67,2.74,85,10.3,0.0,0.0,75,broken clouds,2,7.0
272,WEETWOOD_ALES,0.21275000000000002,2021-02-07,08:00:00,1.78,-0.99,-4.46,1.06,2.22,81,9.3,0.0,0.0,75,broken clouds,2,8.0
273,WEETWOOD_ALES,1.8929034690799391,2021-02-07,09:00:00,1.61,-1.59,-4.31,0.86,2.22,78,8.2,0.0,0.0,40,scattered clouds,2,9.0
274,WEETWOOD_ALES,2.158626834381551,2021-02-07,10:00:00,1.75,-2.11,-3.32,1.42,2.22,74,6.2,0.0,0.0,100,overcast clouds,2,10.0
275,WEETWOOD_ALES,3.525875222816399,2021-02-07,11:00:00,2.03,-1.55,-3.38,1.16,2.78,76,7.2,0.0,0.0,100,overcast clouds,2,11.0
276,WEETWOOD_ALES,4.71749561659848,2021-02-07,12:00:00,2.04,-1.7,-3.57,1.06,2.78,75,7.72,0.0,0.0,75,broken clouds,2,12.0
277,WEETWOOD_ALES,5.353264824797844,2021-02-07,13:00:00,2.14,-1.45,-3.04,1.42,2.74,76,6.7,0.0,0.0,100,overcast clouds,2,13.0
278,WEETWOOD_ALES,2.052218855218855,2021-02-07,14:00:00,2.06,-1.68,-3.35,1.16,2.78,75,7.2,0.0,0.0,100,overcast clouds,2,14.0
279,WEETWOOD_ALES,1.342510885341074,2021-02-07,15:00:00,2.06,-2.0,-3.55,1.16,2.74,73,7.72,0.0,0.0,100,overcast clouds,2,15.0
280,WEETWOOD_ALES,0.0,2021-02-07,16:00:00,1.79,-2.4,-3.69,1.51,2.22,72,7.2,0.0,0.0,75,broken clouds,2,16.0
281,WEETWOOD_ALES,0.025,2021-02-07,17:00:00,1.59,-2.74,-4.15,0.86,2.22,71,7.72,0.0,0.0,100,overcast clouds,2,17.0
282,WEETWOOD_ALES,0.0,2021-02-07,18:00:00,1.55,-2.6,-4.21,0.86,2.22,72,7.72,0.0,0.0,75,broken clouds,2,18.0
283,WEETWOOD_ALES,0.0,2021-02-07,19:00:00,1.35,-3.11,-4.47,0.86,1.74,70,7.72,0.0,0.0,100,overcast clouds,2,19.0
284,WEETWOOD_ALES,0.0,2021-02-07,20:00:00,1.42,-3.57,-3.74,0.86,1.84,67,6.2,0.0,0.0,100,overcast clouds,2,20.0
285,WEETWOOD_ALES,0.0,2021-02-07,21:00:00,1.35,-3.8,-4.26,0.86,1.74,66,7.2,0.0,0.0,100,overcast clouds,2,21.0
286,WEETWOOD_ALES,0.0,2021-02-07,22:00:00,1.31,-3.66,-4.1,0.56,1.74,67,6.7,0.0,0.0,100,overcast clouds,2,22.0
287,WEETWOOD_ALES,0.0,2021-02-07,23:00:00,1.35,-3.8,-4.05,0.56,1.74,66,6.7,0.0,0.0,100,overcast clouds,2,23.0
288,WEETWOOD_ALES,0.0,2021-02-08,00:00:00,1.32,-4.01,-4.5,0.56,1.74,65,7.72,0.0,0.0,100,overcast clouds,2,0.0
289,WEETWOOD_ALES,0.0,2021-02-08,01:00:00,0.79,-3.76,-4.77,0.31,1.4,69,6.7,0.0,0.0,100,overcast clouds,2,1.0
290,WEETWOOD_ALES,0.0,2021-02-08,02:00:00,0.67,-3.86,-5.14,0.0,1.01,69,7.2,0.0,0.0,75,broken clouds,2,2.0
291,WEETWOOD_ALES,0.0,2021-02-08,03:00:00,0.5,-3.67,-5.57,-0.25,1.11,71,7.72,0.0,0.0,100,overcast clouds,2,3.0
292,WEETWOOD_ALES,0.0,2021-02-08,04:00:00,0.3,-3.19,-5.17,-0.51,1.11,75,6.2,0.0,0.0,75,broken clouds,2,4.0
293,WEETWOOD_ALES,0.0,2021-02-08,05:00:00,0.32,-3.02,-4.89,-0.51,1.11,76,5.7,0.0,0.0,100,overcast clouds,2,5.0
294,WEETWOOD_ALES,0.0,2021-02-08,06:00:00,0.39,-2.8,-4.51,-0.51,1.11,77,5.14,0.0,0.0,100,overcast clouds,2,6.0
295,WEETWOOD_ALES,0.0,2021-02-08,07:00:00,0.05,-2.34,-5.72,-0.55,0.56,82,6.7,0.0,0.0,75,broken clouds,2,7.0
296,WEETWOOD_ALES,0.33,2021-02-08,08:00:00,0.21,-2.5,-5.27,-0.55,0.74,80,6.17,0.0,0.0,75,broken clouds,2,8.0
297,WEETWOOD_ALES,1.6344646464646462,2021-02-08,09:00:00,0.36,-2.52,-5.54,-0.25,1.11,79,7.2,0.0,0.0,75,broken clouds,2,9.0
298,WEETWOOD_ALES,14.007165400350672,2021-02-08,10:00:00,0.95,-2.32,-5.18,0.0,1.74,77,8.23,0.0,0.0,40,scattered clouds,2,10.0
299,WEETWOOD_ALES,6.9916403508771925,2021-02-08,11:00:00,1.51,-2.97,-4.65,0.56,2.59,70,8.8,0.0,0.0,75,broken clouds,2,11.0
300,WEETWOOD_ALES,14.655,2021-02-08,12:00:00,1.59,-2.9,-4.34,0.57,2.59,70,8.23,0.0,0.0,75,broken clouds,2,12.0
301,WEETWOOD_ALES,6.768660012099213,2021-02-08,13:00:00,1.66,-2.34,-4.25,0.6,2.68,73,8.23,0.0,0.0,100,overcast clouds,2,13.0
302,WEETWOOD_ALES,8.771689070718878,2021-02-08,14:00:00,1.9,-1.98,-3.94,0.6,3.23,74,8.23,0.0,0.0,75,broken clouds,2,14.0
303,WEETWOOD_ALES,2.6984482758620683,2021-02-08,15:00:00,1.73,-2.28,-3.77,0.86,2.68,73,7.2,0.0,0.0,100,overcast clouds,2,15.0
304,WEETWOOD_ALES,2.935713853599516,2021-02-08,16:00:00,1.64,-2.69,-4.09,0.53,2.78,71,7.72,0.0,0.0,75,broken clouds,2,16.0
305,WEETWOOD_ALES,0.092619047619047,2021-02-08,17:00:00,0.87,-2.54,-4.88,0.06,1.67,76,7.2,0.0,0.0,75,broken clouds,2,17.0
306,WEETWOOD_ALES,0.0,2021-02-08,18:00:00,0.7,-2.69,-4.41,0.0,1.11,76,5.7,0.0,0.0,40,light shower snow,2,18.0
307,WEETWOOD_ALES,0.0,2021-02-08,19:00:00,0.11,-2.59,-5.41,-0.34,0.73,80,6.2,0.0,0.0,40,light shower snow,2,19.0
308,WEETWOOD_ALES,0.0,2021-02-08,20:00:00,-0.1,-2.78,-5.68,-0.51,0.29,80,6.2,0.0,0.0,75,broken clouds,2,20.0
309,WEETWOOD_ALES,0.0,2021-02-08,21:00:00,-0.04,-2.43,-5.83,-0.9,0.74,82,6.7,0.0,0.0,100,overcast clouds,2,21.0
310,WEETWOOD_ALES,0.0,2021-02-08,22:00:00,-0.29,-2.53,-4.72,-0.81,0.29,83,4.12,0.0,0.0,75,broken clouds,2,22.0
311,WEETWOOD_ALES,0.0,2021-02-08,23:00:00,-0.33,-2.01,-5.41,-0.9,0.37,87,5.14,0.0,0.0,75,broken clouds,2,23.0
312,WEETWOOD_ALES,0.0,2021-02-09,00:00:00,-0.79,-2.32,-6.55,-1.45,0.09,88,6.2,0.0,0.0,40,scattered clouds,2,0.0
313,WEETWOOD_ALES,0.0,2021-02-09,01:00:00,-1.13,-2.8,-5.76,-2.01,0.0,87,4.12,0.0,0.0,20,few clouds,2,1.0
314,WEETWOOD_ALES,0.0,2021-02-09,02:00:00,-1.2,-2.73,-6.19,-2.56,-0.1,88,4.63,0.0,0.0,20,few clouds,2,2.0
315,WEETWOOD_ALES,0.0,2021-02-09,03:00:00,-1.67,-3.19,-6.77,-2.56,-1.06,88,4.63,0.0,0.0,40,scattered clouds,2,3.0
316,WEETWOOD_ALES,0.0,2021-02-09,04:00:00,-1.72,-3.24,-6.83,-2.47,-1.11,88,4.63,0.0,0.0,20,few clouds,2,4.0
317,WEETWOOD_ALES,0.0,2021-02-09,05:00:00,-1.53,-3.06,-7.23,-2.33,-0.91,88,5.7,0.0,0.0,0,sky is clear,2,5.0
318,WEETWOOD_ALES,0.0,2021-02-09,06:00:00,-1.52,-3.05,-7.22,-2.25,-0.75,88,5.7,0.0,0.0,0,sky is clear,2,6.0
319,WEETWOOD_ALES,0.0,2021-02-09,07:00:00,-1.57,-3.1,-7.28,-2.25,-1.11,88,5.7,0.0,0.0,40,scattered clouds,2,7.0
320,WEETWOOD_ALES,0.8475555555555551,2021-02-09,08:00:00,-1.95,-3.34,-8.03,-2.47,-1.11,89,6.2,0.0,0.0,0,sky is clear,2,8.0
321,WEETWOOD_ALES,0.0,2021-02-09,09:00:00,-1.31,-3.11,-6.64,-1.92,-0.27,86,5.14,0.0,0.0,20,few clouds,2,9.0
322,WEETWOOD_ALES,18.10282583284629,2021-02-09,10:00:00,-0.06,-2.45,-5.62,-1.06,1.36,82,6.2,0.0,0.0,20,few clouds,2,10.0
323,WEETWOOD_ALES,19.32701724137931,2021-02-09,11:00:00,1.19,-2.42,-4.47,0.0,2.47,75,7.2,0.0,0.0,20,few clouds,2,11.0
324,WEETWOOD_ALES,7.6198851674641155,2021-02-09,12:00:00,1.56,-2.76,-3.78,0.31,2.95,71,6.7,0.0,0.0,75,broken clouds,2,12.0
325,WEETWOOD_ALES,20.569661016949155,2021-02-09,13:00:00,1.58,-3.08,-3.76,0.86,2.78,69,6.7,0.0,0.0,75,broken clouds,2,13.0
326,WEETWOOD_ALES,14.655593220338984,2021-02-09,14:00:00,1.67,-2.84,-3.42,0.6,2.47,70,6.2,0.0,0.0,100,overcast clouds,2,14.0
327,WEETWOOD_ALES,3.6466374269005852,2021-02-09,15:00:00,2.06,-3.02,-2.69,0.6,3.33,67,5.7,0.0,0.0,20,few clouds,2,15.0
328,WEETWOOD_ALES,1.234888888888889,2021-02-09,16:00:00,1.04,-2.88,-4.87,-0.03,1.74,73,7.72,0.0,0.0,75,broken clouds,2,16.0
329,WEETWOOD_ALES,0.035625,2021-02-09,17:00:00,0.29,-3.2,-5.63,-0.25,1.11,75,7.2,0.0,0.0,40,scattered clouds,2,17.0
330,WEETWOOD_ALES,0.0,2021-02-09,18:00:00,-0.41,-3.54,-5.82,-1.11,0.29,77,5.7,0.0,0.0,40,scattered clouds,2,18.0
331,WEETWOOD_ALES,0.0,2021-02-09,19:00:00,-0.5,-3.03,-6.42,-1.11,-0.16,81,6.7,0.0,0.0,40,scattered clouds,2,19.0
332,WEETWOOD_ALES,0.0,2021-02-09,20:00:00,-0.76,-2.99,-6.26,-1.36,-0.26,83,5.7,0.0,0.0,40,scattered clouds,2,20.0
333,WEETWOOD_ALES,0.0,2021-02-09,21:00:00,-0.51,-2.89,-5.94,-1.06,0.09,82,5.7,0.0,0.0,100,overcast clouds,2,21.0
334,WEETWOOD_ALES,0.0,2021-02-09,22:00:00,-0.62,-2.71,-5.77,-1.11,-0.19,84,5.14,0.0,0.0,75,freezing rain,2,22.0
335,WEETWOOD_ALES,0.0,2021-02-09,23:00:00,-0.85,-2.8,-6.37,-1.36,0.0,85,5.7,0.0,0.0,75,broken clouds,2,23.0
336,WEETWOOD_ALES,0.0,2021-02-10,00:00:00,-0.68,-2.63,-6.16,-1.23,0.0,85,5.7,0.0,0.0,0,sky is clear,2,0.0
337,WEETWOOD_ALES,0.0,2021-02-10,01:00:00,-0.96,-3.19,-6.2,-1.36,-0.26,83,5.14,0.0,0.0,75,broken clouds,2,1.0
338,WEETWOOD_ALES,0.0,2021-02-10,02:00:00,-1.2,-3.42,-7.08,-1.94,-0.26,83,6.2,0.0,0.0,75,broken clouds,2,2.0
339,WEETWOOD_ALES,0.0,2021-02-10,03:00:00,-1.72,-3.94,-7.15,-2.81,-0.83,83,5.14,0.0,0.0,20,few clouds,2,3.0
340,WEETWOOD_ALES,0.0,2021-02-10,04:00:00,-2.22,-4.29,-7.1,-2.81,-1.38,84,4.12,0.0,0.0,0,sky is clear,2,4.0
341,WEETWOOD_ALES,0.0,2021-02-10,05:00:00,-2.27,-4.91,-7.16,-3.88,-1.26,80,4.12,0.0,0.0,0,sky is clear,2,5.0
